id,StateCode,FIPS,GroupCode,Congregations,Adherents,Adherents_percent_of_Total_Adherents,Adherents_percent_of_Population
141648,42,42099,151,1,431,3.01,0.94
141649,42,42099,157,2,134,0.94,0.29
141650,42,42099,171,11,752,5.25,1.64
141651,42,42099,286,1,222,1.55,0.48
141652,42,42099,190,1,,,
141653,42,42099,193,1,72,0.5,0.16
141654,42,42099,198,2,,,
141655,42,42099,203,1,,,
141656,42,42099,207,10,1682,11.75,3.67
141657,42,42099,272,1,218,1.52,0.48
141658,42,42099,500,6,1116,7.8,2.43
141659,42,42099,355,4,494,3.45,1.08
141660,42,42099,FHG,1,,,
141661,42,42099,413,1,74,0.52,0.16
141662,42,42099,443,6,521,3.64,1.14
141663,42,42099,449,23,3265,22.81,7.12
141664,42,42099,179,1,,,
141665,42,42099,FJ3,2,741,5.18,1.62
141666,42,42099,467,1,38,0.27,0.08
141667,42,42101,003,28,10316,1.49,0.64
141668,42,42101,005,7,1320,0.19,0.08
141669,42,42101,012,1,,,
141670,42,42101,019,91,55216,7.98,3.44
141671,42,42101,904,1,,,
141672,42,42101,033,3,,,
141673,42,42101,049,1,750,0.11,0.05
141674,42,42101,053,36,5349,0.77,0.33
141675,42,42101,056,1,412,0.06,0.03
141676,42,42101,073,1,19,0,0
141677,42,42101,075,5,,,
141678,42,42101,084,1,,,
141679,42,42101,081,95,253876,36.68,15.83
141680,42,42101,FGS,16,,,
141681,42,42101,244,3,,,
141682,42,42101,089,11,1310,0.19,0.08
141683,42,42101,353,6,,,
141684,42,42101,093,4,55,0.01,0
141685,42,42101,097,2,106,0.02,0.01
141686,42,42101,F10,1,,,
141687,42,42101,101,2,1250,0.18,0.08
141688,42,42101,105,6,231,0.03,0.01
141689,42,42101,111,1,,,
141690,42,42101,F53,1,,,
141691,42,42101,123,10,5120,0.74,0.32
141692,42,42101,127,14,2228,0.32,0.14
141693,42,42101,133,1,,,
141694,42,42101,122,1,,,
141695,42,42101,141,28,14026,2.03,0.87
141696,42,42101,145,8,,,
141697,42,42101,151,8,4136,0.6,0.26
141698,42,42101,155,3,630,0.09,0.04
141699,42,42101,157,2,143,0.02,0.01
141700,42,42101,D59,5,,,
141701,42,42101,165,8,326,0.05,0.02
141702,42,42101,438,3,480,0.07,0.03
141703,42,42101,167,8,683,0.1,0.04
141704,42,42101,177,1,,,
141705,42,42101,181,2,185,0.03,0.01
141706,42,42101,270,3,3100,0.45,0.19
141707,42,42101,057,2,,,
141708,42,42101,185,1,105,0.02,0.01
141709,42,42101,190,1,,,
141710,42,42101,193,45,9505,1.37,0.59
141711,42,42101,204,2,600,0.09,0.04
141712,42,42101,203,2,,,
141713,42,42101,328,1,339,0.05,0.02
141714,42,42101,207,32,6240,0.9,0.39
141715,42,42101,FFF,1,,,
141716,42,42101,FGP,1,,,
141717,42,42101,346,6,,,
141718,42,42101,263,1,74,0.01,0
141719,42,42101,221,1,150,0.02,0.01
141720,42,42101,391,9,1269,0.18,0.08
141721,42,42101,232,3,630,0.09,0.04
141722,42,42101,FFR,2,410,0.06,0.03
141723,42,42101,246,2,530,0.08,0.03
141724,42,42101,895,1,1750,0.25,0.11
141725,42,42101,896,7,6919,1,0.43
141726,42,42101,FGR,7,205,0.03,0.01
141727,42,42101,268,2,,,
141728,42,42101,272,70,18288,2.64,1.14
141729,42,42101,FFL,1,90,0.01,0.01
141730,42,42101,283,4,256,0.04,0.02
141731,42,42101,255,3,224,0.03,0.01
141732,42,42101,890,5,8366,1.21,0.52
141733,42,42101,334,1,440,0.06,0.03
141734,42,42101,F28,3,494,0.07,0.03
141735,42,42101,333,3,1127,0.16,0.07
141736,42,42101,288,7,877,0.13,0.05
141737,42,42101,290,1,30,0,0
141738,42,42101,FDZ,1,25,0,0
141739,42,42101,291,1,0,0,0
141740,42,42101,293,1,93,0.01,0.01
141741,42,42101,267,41,70065,10.12,4.37
141742,42,42101,301,5,1815,0.26,0.11
141743,42,42101,300,45,47573,6.87,2.97
141744,42,42101,302,16,4400,0.64,0.27
141745,42,42101,303,1,,,
141746,42,42101,309,1,,,
141747,42,42101,500,206,72094,10.42,4.5
141748,42,42101,313,5,,,
141749,42,42101,331,4,1740,0.25,0.11
141750,42,42101,276,12,9250,1.34,0.58
141751,42,42101,400,2,1188,0.17,0.07
141752,42,42101,D71,2,274,0.04,0.02
141753,42,42101,352,1,,,
141754,42,42101,355,45,4658,0.67,0.29
141755,42,42101,356,14,4053,0.59,0.25
141756,42,42101,361,6,761,0.11,0.05
141757,42,42101,364,12,5025,0.73,0.31
141758,42,42101,275,4,1534,0.22,0.1
141759,42,42101,271,1,2835,0.41,0.18
141760,42,42101,371,2,596,0.09,0.04
141761,42,42101,375,3,,,
141762,42,42101,395,1,100,0.01,0.01
141763,42,42101,401,1,175,0.03,0.01
141764,42,42101,403,8,1254,0.18,0.08
141765,42,42101,405,1,39,0.01,0
141766,42,42101,415,1,60,0.01,0
141767,42,42101,413,23,6329,0.91,0.39
141768,42,42101,419,89,17899,2.59,1.12
141769,42,42101,F51,2,,,
141770,42,42101,F54,1,,,
141771,42,42101,891,6,2678,0.39,0.17
141772,42,42101,431,1,530,0.08,0.03
141773,42,42101,FER,1,,,
141774,42,42101,435,3,839,0.12,0.05
141775,42,42101,443,15,4490,0.65,0.28
141776,42,42101,445,9,393,0.06,0.02
141777,42,42101,F58,4,840,0.12,0.05
141778,42,42101,449,43,6511,0.94,0.41
141779,42,42101,454,2,,,
141780,42,42101,892,4,1560,0.23,0.1
141781,42,42101,179,6,,,
141782,42,42101,467,1,185,0.03,0.01
141783,42,42103,284,1,,,
141784,42,42103,053,1,37,0.26,0.06
141785,42,42103,056,0,7,0.05,0.01
141786,42,42103,081,6,8337,59.47,14.24
141787,42,42103,089,1,92,0.66,0.16
141788,42,42103,193,1,147,1.05,0.25
141789,42,42103,199,1,,,
141790,42,42103,201,1,84,0.6,0.14
141791,42,42103,203,1,,,
141792,42,42103,207,3,1076,7.67,1.84
141793,42,42103,216,1,,,
141794,42,42103,272,3,508,3.62,0.87
141795,42,42103,500,7,2150,15.34,3.67
141796,42,42103,F41,1,,,
141797,42,42103,371,1,62,0.44,0.11
141798,42,42103,449,6,1520,10.84,2.6
141799,42,42103,454,1,,,
141800,42,42105,019,2,159,2.63,0.97
141801,42,42105,031,2,208,3.44,1.27
141802,42,42105,053,1,76,1.26,0.46
141803,42,42105,056,0,1,0.02,0.01
141804,42,42105,081,3,720,11.9,4.39
141805,42,42105,089,2,245,4.05,1.49
141806,42,42105,167,1,25,0.41,0.15
141807,42,42105,193,2,64,1.06,0.39
141808,42,42105,207,2,183,3.02,1.12
141809,42,42105,221,2,110,1.82,0.67
141810,42,42105,388,3,,,
141811,42,42105,288,1,24,0.4,0.15
141812,42,42105,500,3,3280,54.21,20
141813,42,42105,355,2,124,2.05,0.76
141814,42,42105,415,1,50,0.83,0.3
141815,42,42105,413,1,54,0.89,0.33
141816,42,42105,449,11,699,11.55,4.26
141817,42,42105,467,1,29,0.48,0.18
141818,42,42107,003,1,150,0.2,0.1
141819,42,42107,019,3,220,0.3,0.15
141820,42,42107,022,1,85,0.11,0.06
141821,42,42107,031,1,95,0.13,0.07
141822,42,42107,053,2,168,0.23,0.12
141823,42,42107,056,0,3,0,0
141824,42,42107,075,1,,,
141825,42,42107,081,33,33533,45.24,23.44
141826,42,42107,244,1,,,
141827,42,42107,097,1,59,0.08,0.04
141828,42,42107,151,1,517,0.7,0.36
141829,42,42107,157,1,175,0.24,0.12
141830,42,42107,165,2,320,0.43,0.22
141831,42,42107,168,1,,,
141832,42,42107,171,5,258,0.35,0.18
141833,42,42107,181,1,123,0.17,0.09
141834,42,42107,FFT,1,37,0.05,0.03
141835,42,42107,286,2,290,0.39,0.2
141836,42,42107,190,1,,,
141837,42,42107,193,4,528,0.71,0.37
141838,42,42107,198,3,,,
141839,42,42107,199,11,,,
141840,42,42107,203,4,,,
141841,42,42107,207,40,15043,20.29,10.52
141842,42,42107,263,3,172,0.23,0.12
141843,42,42107,221,1,40,0.05,0.03
141844,42,42107,895,1,2800,3.78,1.96
141845,42,42107,272,3,774,1.04,0.54
141846,42,42107,F27,1,40,0.05,0.03
141847,42,42107,267,1,70,0.09,0.05
141848,42,42107,500,16,3660,4.94,2.56
141849,42,42107,331,5,288,0.39,0.2
141850,42,42107,352,2,,,
141851,42,42107,355,4,249,0.34,0.17
141852,42,42107,363,2,,,
141853,42,42107,403,2,123,0.17,0.09
141854,42,42107,413,1,79,0.11,0.06
141855,42,42107,419,1,18,0.02,0.01
141856,42,42107,443,35,7866,10.61,5.5
141857,42,42107,449,38,5623,7.59,3.93
141858,42,42107,454,1,,,
141859,42,42107,FJ3,1,210,0.28,0.15
141860,42,42107,467,2,510,0.69,0.36
141861,42,42109,031,7,496,2.74,1.25
141862,42,42109,053,1,27,0.15,0.07
141863,42,42109,056,0,1,0.01,0
141864,42,42109,061,1,170,0.94,0.43
141865,42,42109,081,1,1740,9.61,4.38
141866,42,42109,089,2,81,0.45,0.2
141867,42,42109,157,1,37,0.2,0.09
141868,42,42109,165,1,1138,6.28,2.86
141869,42,42109,167,1,135,0.75,0.34
141870,42,42109,168,1,,,
141871,42,42109,181,1,211,1.16,0.53
141872,42,42109,183,2,95,0.52,0.24
141873,42,42109,193,1,31,0.17,0.08
141874,42,42109,198,4,,,
141875,42,42109,203,1,,,
141876,42,42109,207,20,3977,21.96,10.01
141877,42,42109,FE2,1,61,0.34,0.15
141878,42,42109,F27,2,275,1.52,0.69
141879,42,42109,302,1,300,1.66,0.75
141880,42,42109,F31,1,130,0.72,0.33
141881,42,42109,500,10,2346,12.95,5.9
141882,42,42109,FD2,1,195,1.08,0.49
141883,42,42109,331,1,29,0.16,0.07
141884,42,42109,FHU,0,2,0.01,0.01
141885,42,42109,FHG,1,,,
141886,42,42109,419,2,171,0.94,0.43
141887,42,42109,FHV,4,580,3.2,1.46
141888,42,42109,414,3,784,4.33,1.97
141889,42,42109,435,1,15,0.08,0.04
141890,42,42109,443,3,681,3.76,1.71
141891,42,42109,449,19,3982,21.99,10.02
141892,42,42109,454,1,,,
141893,42,42109,FJ3,1,347,1.92,0.87
141894,42,42109,467,1,75,0.41,0.19
141895,42,42111,019,2,59,0.16,0.08
141896,42,42111,022,2,70,0.19,0.09
141897,42,42111,031,7,1293,3.56,1.74
141898,42,42111,033,1,,,
141899,42,42111,053,6,376,1.04,0.51
141900,42,42111,056,0,4,0.01,0.01
141901,42,42111,061,1,278,0.77,0.38
141902,42,42111,071,3,,,
141903,42,42111,081,15,8745,24.1,11.8
141904,42,42111,244,3,,,
141905,42,42111,089,6,1453,4,1.96
141906,42,42111,097,5,665,1.83,0.9
141907,42,42111,127,3,477,1.31,0.64
141908,42,42111,151,1,474,1.31,0.64
141909,42,42111,157,22,2807,7.73,3.79
141910,42,42111,165,4,347,0.96,0.47
141911,42,42111,167,1,80,0.22,0.11
141912,42,42111,171,4,428,1.18,0.58
141913,42,42111,181,1,87,0.24,0.12
141914,42,42111,183,1,227,0.63,0.31
141915,42,42111,193,1,45,0.12,0.06
141916,42,42111,207,33,6766,18.64,9.13
141917,42,42111,216,1,,,
141918,42,42111,FFR,1,170,0.47,0.23
141919,42,42111,272,3,646,1.78,0.87
141920,42,42111,283,2,180,0.5,0.24
141921,42,42111,282,1,148,0.41,0.2
141922,42,42111,288,1,339,0.93,0.46
141923,42,42111,267,1,233,0.64,0.31
141924,42,42111,500,12,2010,5.54,2.71
141925,42,42111,314,2,,,
141926,42,42111,FF2,1,183,0.5,0.25
141927,42,42111,331,1,30,0.08,0.04
141928,42,42111,443,11,2134,5.88,2.88
141929,42,42111,449,32,5533,15.25,7.46
141930,42,42111,454,5,,,
141931,42,42111,FJ3,0,4,0.01,0.01
141932,42,42113,019,1,237,9.71,4.06
141933,42,42113,053,1,107,4.39,1.83
141934,42,42113,081,2,1372,56.23,23.49
141935,42,42113,207,1,99,4.06,1.7
141936,42,42113,500,2,230,9.43,3.94
141937,42,42113,331,1,27,1.11,0.46
141938,42,42113,449,5,283,11.6,4.85
141939,42,42113,467,2,85,3.48,1.46
141940,42,42115,019,4,200,1.61,0.52
141941,42,42115,056,0,5,0.04,0.01
141942,42,42115,081,9,5910,47.57,15.38
141943,42,42115,151,2,604,4.86,1.57
141944,42,42115,FFW,1,,,
141945,42,42115,193,5,135,1.09,0.35
141946,42,42115,203,1,,,
141947,42,42115,216,1,,,
141948,42,42115,388,7,,,
141949,42,42115,895,1,,,
141950,42,42115,896,1,212,1.71,0.55
141951,42,42115,272,1,134,1.08,0.35
141952,42,42115,283,1,181,1.46,0.47
141953,42,42115,288,1,35,0.28,0.09
141954,42,42115,500,10,1860,14.97,4.84
141955,42,42115,331,2,76,0.61,0.2
141956,42,42115,355,4,188,1.51,0.49
141957,42,42115,413,1,21,0.17,0.05
141958,42,42115,435,1,30,0.24,0.08
141959,42,42115,443,1,321,2.58,0.84
141960,42,42115,449,20,2511,20.21,6.53
141961,42,42115,179,1,,,
141962,42,42117,019,8,968,7.6,2.36
141963,42,42117,053,4,271,2.13,0.66
141964,42,42117,056,0,4,0.03,0.01
141965,42,42117,075,1,,,
141966,42,42117,081,5,2820,22.13,6.87
141967,42,42117,089,3,119,0.93,0.29
141968,42,42117,093,3,80,0.63,0.19
141969,42,42117,151,1,216,1.69,0.53
141970,42,42117,167,1,45,0.35,0.11
141971,42,42117,190,5,,,
141972,42,42117,193,4,265,2.08,0.65
141973,42,42117,207,5,237,1.86,0.58
141974,42,42117,FFR,1,200,1.57,0.49
141975,42,42117,388,1,,,
141976,42,42117,FGM,1,,,
141977,42,42117,272,1,190,1.49,0.46
141978,42,42117,283,1,176,1.38,0.43
141979,42,42117,288,1,30,0.24,0.07
141980,42,42117,F31,1,106,0.83,0.26
141981,42,42117,500,21,3310,25.97,8.06
141982,42,42117,314,1,,,
141983,42,42117,FD2,1,105,0.82,0.26
141984,42,42117,F38,1,49,0.38,0.12
141985,42,42117,355,6,320,2.51,0.78
141986,42,42117,413,2,164,1.29,0.4
141987,42,42117,449,31,2729,21.41,6.65
141988,42,42117,463,1,194,1.52,0.47
141989,42,42117,467,1,147,1.15,0.36
141990,42,42119,019,2,359,2.47,0.84
141991,42,42119,904,1,,,
141992,42,42119,031,1,53,0.36,0.12
141993,42,42119,053,1,84,0.58,0.2
141994,42,42119,056,0,7,0.05,0.02
141995,42,42119,061,1,88,0.6,0.21
141996,42,42119,081,2,2162,14.85,5.07
141997,42,42119,FGS,1,,,
141998,42,42119,089,2,613,4.21,1.44
141999,42,42119,143,1,200,1.37,0.47
142000,42,42119,141,1,208,1.43,0.49
142001,42,42119,151,1,345,2.37,0.81
142002,42,42119,157,1,303,2.08,0.71
142003,42,42119,163,1,,,
142004,42,42119,165,1,386,2.65,0.9
142005,42,42119,168,1,,,
142006,42,42119,183,1,147,1.01,0.34
142007,42,42119,286,1,136,0.93,0.32
142008,42,42119,193,1,170,1.17,0.4
142009,42,42119,207,9,2556,17.55,5.99
142010,42,42119,391,1,17,0.12,0.04
142011,42,42119,388,1,,,
142012,42,42119,256,1,,,
142013,42,42119,FDZ,1,212,1.46,0.5
142014,42,42119,302,2,600,4.12,1.41
142015,42,42119,500,10,1960,13.46,4.59
142016,42,42119,335,1,,,
142017,42,42119,355,3,352,2.42,0.82
142018,42,42119,401,1,60,0.41,0.14
142019,42,42119,419,1,203,1.39,0.48
142020,42,42119,432,1,55,0.38,0.13
142021,42,42119,FHH,1,97,0.67,0.23
142022,42,42119,443,8,1235,8.48,2.89
142023,42,42119,449,10,1783,12.24,4.18
142024,42,42119,454,1,,,
142025,42,42119,FJ3,0,172,1.18,0.4
142026,42,42121,019,1,48,0.21,0.1
142027,42,42121,031,4,392,1.74,0.78
142028,42,42121,053,2,170,0.76,0.34
142029,42,42121,081,4,4456,19.82,8.83
142030,42,42121,089,2,324,1.44,0.64
142031,42,42121,123,5,820,3.65,1.63
142032,42,42121,145,1,,,
142033,42,42121,151,1,474,2.11,0.94
142034,42,42121,165,3,428,1.9,0.85
142035,42,42121,438,2,574,2.55,1.14
142036,42,42121,167,1,27,0.12,0.05
142037,42,42121,171,4,293,1.3,0.58
142038,42,42121,193,2,268,1.19,0.53
142039,42,42121,199,2,,,
142040,42,42121,207,5,914,4.06,1.81
142041,42,42121,263,1,70,0.31,0.14
142042,42,42121,221,2,132,0.59,0.26
142043,42,42121,272,2,346,1.54,0.69
142044,42,42121,283,1,79,0.35,0.16
142045,42,42121,500,18,3446,15.33,6.83
142046,42,42121,355,14,1122,4.99,2.22
142047,42,42121,356,1,31,0.14,0.06
142048,42,42121,403,1,165,0.73,0.33
142049,42,42121,413,1,42,0.19,0.08
142050,42,42121,449,38,7655,34.04,15.17
142051,42,42121,463,1,210,0.93,0.42
142052,42,42123,019,1,86,0.59,0.22
142053,42,42123,031,9,916,6.29,2.37
142054,42,42123,053,1,29,0.2,0.08
142055,42,42123,056,0,9,0.06,0.02
142056,42,42123,081,6,3112,21.38,8.06
142057,42,42123,089,2,312,2.14,0.81
142058,42,42123,123,1,200,1.37,0.52
142059,42,42123,127,1,0,0,0
142060,42,42123,165,1,388,2.67,1.01
142061,42,42123,167,1,62,0.43,0.16
142062,42,42123,176,1,95,0.65,0.25
142063,42,42123,181,2,126,0.87,0.33
142064,42,42123,057,1,,,
142065,42,42123,190,1,,,
142066,42,42123,193,2,176,1.21,0.46
142067,42,42123,201,3,297,2.04,0.77
142068,42,42123,207,7,1420,9.75,3.68
142069,42,42123,221,4,408,2.8,1.06
142070,42,42123,272,1,194,1.33,0.5
142071,42,42123,175,1,64,0.44,0.17
142072,42,42123,302,1,700,4.81,1.81
142073,42,42123,500,2,1230,8.45,3.19
142074,42,42123,355,6,609,4.18,1.58
142075,42,42123,403,1,180,1.24,0.47
142076,42,42123,413,1,25,0.17,0.06
142077,42,42123,443,1,117,0.8,0.3
142078,42,42123,449,19,3751,25.77,9.72
142079,42,42123,467,1,52,0.36,0.13
142080,42,42125,003,4,922,1.04,0.44
142081,42,42125,005,1,100,0.11,0.05
142082,42,42125,017,1,190,0.22,0.09
142083,42,42125,019,9,1569,1.78,0.75
142084,42,42125,022,1,65,0.07,0.03
142085,42,42125,033,4,,,
142086,42,42125,053,4,1023,1.16,0.49
142087,42,42125,056,0,8,0.01,0
142088,42,42125,061,1,133,0.15,0.06
142089,42,42125,071,1,,,
142090,42,42125,081,22,44308,50.17,21.16
142091,42,42125,089,3,463,0.52,0.22
142092,42,42125,353,3,,,
142093,42,42125,093,9,1081,1.22,0.52
142094,42,42125,097,3,412,0.47,0.2
142095,42,42125,F53,2,,,
142096,42,42125,127,1,239,0.27,0.11
142097,42,42125,141,1,202,0.23,0.1
142098,42,42125,145,2,,,
142099,42,42125,151,2,1208,1.37,0.58
142100,42,42125,149,2,,,
142101,42,42125,157,1,35,0.04,0.02
142102,42,42125,165,7,818,0.93,0.39
142103,42,42125,167,4,568,0.64,0.27
142104,42,42125,FFW,2,,,
142105,42,42125,193,3,469,0.53,0.22
142106,42,42125,203,1,,,
142107,42,42125,207,8,1879,2.13,0.9
142108,42,42125,216,6,,,
142109,42,42125,221,1,91,0.1,0.04
142110,42,42125,F23,6,,,
142111,42,42125,FFR,2,320,0.36,0.15
142112,42,42125,FGM,1,,,
142113,42,42125,246,1,600,0.68,0.29
142114,42,42125,260,4,,,
142115,42,42125,272,2,238,0.27,0.11
142116,42,42125,283,1,200,0.23,0.1
142117,42,42125,300,3,454,0.51,0.22
142118,42,42125,500,27,14804,16.76,7.07
142119,42,42125,314,1,,,
142120,42,42125,331,5,262,0.3,0.13
142121,42,42125,D71,1,30,0.03,0.01
142122,42,42125,352,3,,,
142123,42,42125,355,43,5666,6.42,2.71
142124,42,42125,356,2,218,0.25,0.1
142125,42,42125,403,1,80,0.09,0.04
142126,42,42125,413,1,54,0.06,0.03
142127,42,42125,419,6,855,0.97,0.41
142128,42,42125,449,42,8744,9.9,4.18
142129,42,42125,454,1,,,
142130,42,42125,179,4,,,
142131,42,42127,019,3,428,2.34,0.84
142132,42,42127,053,2,90,0.49,0.18
142133,42,42127,056,0,1,0.01,0
142134,42,42127,081,11,9253,50.67,18.09
142135,42,42127,087,1,,,
142136,42,42127,167,1,13,0.07,0.03
142137,42,42127,286,1,53,0.29,0.1
142138,42,42127,FFW,2,,,
142139,42,42127,193,3,309,1.69,0.6
142140,42,42127,207,3,684,3.75,1.34
142141,42,42127,221,1,75,0.41,0.15
142142,42,42127,896,2,1177,6.45,2.3
142143,42,42127,272,1,212,1.16,0.41
142144,42,42127,FDZ,1,28,0.15,0.05
142145,42,42127,293,1,101,0.55,0.2
142146,42,42127,500,8,1970,10.79,3.85
142147,42,42127,331,1,81,0.44,0.16
142148,42,42127,355,3,282,1.54,0.55
142149,42,42127,271,1,232,1.27,0.45
142150,42,42127,373,1,22,0.12,0.04
142151,42,42127,413,1,56,0.31,0.11
142152,42,42127,449,18,3195,17.5,6.25
142153,42,42129,003,8,1032,0.57,0.29
142154,42,42129,005,1,180,0.1,0.05
142155,42,42129,019,7,1289,0.71,0.36
142156,42,42129,022,3,72,0.04,0.02
142157,42,42129,033,3,,,
142158,42,42129,034,2,425,0.23,0.12
142159,42,42129,053,10,2208,1.21,0.62
142160,42,42129,056,0,25,0.01,0.01
142161,42,42129,061,1,80,0.04,0.02
142162,42,42129,071,2,,,
142163,42,42129,084,1,,,
142164,42,42129,081,60,95021,52.1,26.79
142165,42,42129,089,9,3325,1.82,0.94
142166,42,42129,353,1,,,
142167,42,42129,093,2,680,0.37,0.19
142168,42,42129,097,10,1767,0.97,0.5
142169,42,42129,111,1,,,
142170,42,42129,123,3,690,0.38,0.19
142171,42,42129,127,1,61,0.03,0.02
142172,42,42129,141,3,450,0.25,0.13
142173,42,42129,151,1,431,0.24,0.12
142174,42,42129,149,1,,,
142175,42,42129,157,3,259,0.14,0.07
142176,42,42129,165,4,271,0.15,0.08
142177,42,42129,167,5,244,0.13,0.07
142178,42,42129,171,8,1502,0.82,0.42
142179,42,42129,181,1,58,0.03,0.02
142180,42,42129,FFW,1,,,
142181,42,42129,190,1,,,
142182,42,42129,193,3,329,0.18,0.09
142183,42,42129,197,1,28,0.02,0.01
142184,42,42129,207,35,15117,8.29,4.26
142185,42,42129,209,1,23,0.01,0.01
142186,42,42129,215,1,,,
142187,42,42129,216,5,,,
142188,42,42129,221,1,120,0.07,0.03
142189,42,42129,F23,4,,,
142190,42,42129,232,1,180,0.1,0.05
142191,42,42129,FFR,1,150,0.08,0.04
142192,42,42129,246,1,150,0.08,0.04
142193,42,42129,272,8,1960,1.07,0.55
142194,42,42129,283,3,357,0.2,0.1
142195,42,42129,288,1,139,0.08,0.04
142196,42,42129,223,1,80,0.04,0.02
142197,42,42129,302,1,80,0.04,0.02
142198,42,42129,500,40,14600,8.01,4.12
142199,42,42129,313,1,,,
142200,42,42129,314,4,,,
142201,42,42129,331,4,238,0.13,0.07
142202,42,42129,352,1,,,
142203,42,42129,355,34,8076,4.43,2.28
142204,42,42129,356,8,900,0.49,0.25
142205,42,42129,363,2,,,
142206,42,42129,271,1,189,0.1,0.05
142207,42,42129,383,1,65,0.04,0.02
142208,42,42129,403,5,867,0.48,0.24
142209,42,42129,410,1,80,0.04,0.02
142210,42,42129,413,3,217,0.12,0.06
142211,42,42129,419,5,208,0.11,0.06
142212,42,42129,431,3,120,0.07,0.03
142213,42,42129,435,3,180,0.1,0.05
142214,42,42129,443,22,2186,1.2,0.62
142215,42,42129,449,65,25373,13.91,7.15
142216,42,42129,454,3,,,
142217,42,42129,467,1,217,0.12,0.06
142218,42,42129,469,1,81,0.04,0.02
142219,42,42131,019,1,221,2.37,0.85
142220,42,42131,053,3,216,2.32,0.83
142221,42,42131,056,0,16,0.17,0.06
142222,42,42131,081,5,3589,38.57,13.77
142223,42,42131,193,1,22,0.24,0.08
142224,42,42131,067,1,,,
142225,42,42131,221,1,50,0.54,0.19
142226,42,42131,388,3,,,
142227,42,42131,272,1,210,2.26,0.81
142228,42,42131,283,1,105,1.13,0.4
142229,42,42131,500,8,1680,18.05,6.44
142230,42,42131,355,2,98,1.05,0.38
142231,42,42131,413,2,110,1.18,0.42
142232,42,42131,419,2,233,2.5,0.89
142233,42,42131,449,15,2756,29.62,10.57
142234,42,42133,003,1,160,0.1,0.04
142235,42,42133,005,3,410,0.26,0.09
142236,42,42133,019,2,344,0.22,0.08
142237,42,42133,031,8,1210,0.78,0.27
142238,42,42133,034,1,250,0.16,0.05
142239,42,42133,053,22,3721,2.39,0.82
142240,42,42133,056,0,41,0.03,0.01
142241,42,42133,073,1,60,0.04,0.01
142242,42,42133,FE8,1,,,
142243,42,42133,075,6,,,
142244,42,42133,081,12,36868,23.66,8.08
142245,42,42133,244,4,,,
142246,42,42133,089,8,1411,0.91,0.31
142247,42,42133,353,1,,,
142248,42,42133,127,4,768,0.49,0.17
142249,42,42133,141,3,540,0.35,0.12
142250,42,42133,145,1,,,
142251,42,42133,151,6,3102,1.99,0.68
142252,42,42133,157,12,1930,1.24,0.42
142253,42,42133,165,5,1525,0.98,0.33
142254,42,42133,438,3,168,0.11,0.04
142255,42,42133,167,3,470,0.3,0.1
142256,42,42133,171,14,1614,1.04,0.35
142257,42,42133,173,1,,,
142258,42,42133,FDV,4,256,0.16,0.06
142259,42,42133,FFT,1,74,0.05,0.02
142260,42,42133,286,1,127,0.08,0.03
142261,42,42133,FFW,1,,,
142262,42,42133,193,3,969,0.62,0.21
142263,42,42133,198,1,,,
142264,42,42133,199,7,,,
142265,42,42133,201,2,470,0.3,0.1
142266,42,42133,203,3,,,
142267,42,42133,207,59,20656,13.26,4.53
142268,42,42133,216,3,,,
142269,42,42133,263,3,432,0.28,0.09
142270,42,42133,391,2,107,0.07,0.02
142271,42,42133,232,1,126,0.08,0.03
142272,42,42133,FFR,2,180,0.12,0.04
142273,42,42133,246,1,500,0.32,0.11
142274,42,42133,895,1,2000,1.28,0.44
142275,42,42133,896,1,176,0.11,0.04
142276,42,42133,FE2,1,120,0.08,0.03
142277,42,42133,FHK,1,49,0.03,0.01
142278,42,42133,FE9,1,,,
142279,42,42133,268,1,,,
142280,42,42133,272,14,2988,1.92,0.65
142281,42,42133,F27,1,124,0.08,0.03
142282,42,42133,283,3,778,0.5,0.17
142283,42,42133,255,4,1238,0.79,0.27
142284,42,42133,291,2,168,0.11,0.04
142285,42,42133,293,2,233,0.15,0.05
142286,42,42133,267,1,443,0.28,0.1
142287,42,42133,223,1,83,0.05,0.02
142288,42,42133,300,2,502,0.32,0.11
142289,42,42133,302,4,390,0.25,0.09
142290,42,42133,500,77,30308,19.45,6.64
142291,42,42133,314,2,,,
142292,42,42133,335,1,,,
142293,42,42133,355,13,2497,1.6,0.55
142294,42,42133,356,4,540,0.35,0.12
142295,42,42133,271,1,594,0.38,0.13
142296,42,42133,403,1,321,0.21,0.07
142297,42,42133,413,4,968,0.62,0.21
142298,42,42133,419,16,2144,1.38,0.47
142299,42,42133,FGV,1,,,
142300,42,42133,435,1,244,0.16,0.05
142301,42,42133,443,35,9112,5.85,2
142302,42,42133,FGN,1,,,
142303,42,42133,449,76,21127,13.56,4.63
142304,42,42133,454,2,,,
142305,42,42133,FFQ,1,,,
142306,42,42133,179,1,,,
142307,42,42133,467,1,187,0.12,0.04
142308,44,44001,019,2,220,0.88,0.43
142309,44,44001,053,2,100,0.4,0.2
142310,44,44001,056,0,15,0.06,0.03
142311,44,44001,081,8,21276,85.05,41.89
142312,44,44001,FGS,1,,,
142313,44,44001,193,3,1184,4.73,2.33
142314,44,44001,207,1,298,1.19,0.59
142315,44,44001,272,1,246,0.98,0.48
142316,44,44001,500,1,150,0.6,0.3
